eventID,sceneID,speakerID,Happy Hogan (1),Tony Stark (2),Maya Hansen (3),Ho Yinsen (4),Aldrich Killian (5),JARVIS (6),James Rhodes (7),Pepper Potts (8),Savin (9),Taggart (10),Harley Keener (11),Brandt (12),Mrs. Davis (13),Gary (14),Trevor Slattery (15),VP Rodriguez (16),President Ellis (17),Bruce Banner (18)
561,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
566,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
570,39,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,39,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
573,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
575,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
581,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
583,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
584,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
586,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
588,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
590,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
592,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
602,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
604,40,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
606,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
607,40,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
608,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,40,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
611,40,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
612,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
633,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
639,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
641,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
645,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
647,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
652,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
654,41,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,42,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
656,42,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
657,43,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
658,43,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
659,43,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660,43,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661,43,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
662,43,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
663,44,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,44,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665,44,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
666,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,45,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,46,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669,46,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,46,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
671,47,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
673,47,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
674,47,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,47,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
676,47,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
677,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,47,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
679,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,47,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681,47,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,47,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
683,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,47,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686,47,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,48,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
689,48,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,48,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
691,48,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,48,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
695,48,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
697,48,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
698,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
699,49,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700,50,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,50,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,50,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703,50,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,50,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
705,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
706,51,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
707,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
708,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
709,52,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
711,53,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
712,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,53,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,53,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,53,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719,54,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
721,54,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
723,54,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,54,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725,54,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,54,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
727,55,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
728,55,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
729,55,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,55,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
731,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
732,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
733,56,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,56,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
736,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,57,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,57,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
744,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
747,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
749,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
750,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
752,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
754,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
755,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
757,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
759,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
763,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764,58,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765,58,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,58,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767,58,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
770,59,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,59,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772,59,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,59,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
774,59,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
775,59,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776,59,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,59,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778,60,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780,60,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
782,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,60,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,60,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,60,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,60,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,60,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
788,61,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
789,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
791,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
792,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
793,63,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,63,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
796,63,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
797,64,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,64,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,64,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,64,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,64,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,64,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
803,64,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804,64,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,64,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
806,64,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
807,65,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
809,65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
811,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
812,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
816,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
824,65,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,65,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,65,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
828,65,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,65,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
833,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
835,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
841,66,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
