eventID,sceneID,speakerID,Meredith Quill (1),Ego (2),Peter Quill (3),Gamora (4),Drax (5),Rocket Raccoon (6),Groot (7),Ayesha (8),Nebula (9),Tullk (10),Yondu Udonta (11),Stakar Ogord (12),Taserface (13),Kraglin (14),Mantis (15),Gef (16),Martinex (17),Charlie-27 (18),Aleta Ogord (19)
567,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,39,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
571,39,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
576,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
577,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
584,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
587,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
589,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590,41,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
592,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,41,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,41,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,41,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
605,41,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,41,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
607,41,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
608,41,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626,42,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,42,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,43,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,43,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,43,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640,43,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,43,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642,43,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643,43,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
644,43,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,43,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,43,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,43,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
649,43,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
650,43,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
651,43,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652,43,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,43,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,43,15,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
655,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
656,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
658,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
660,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
662,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
664,43,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
665,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
666,43,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
667,43,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
668,43,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
669,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
674,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,43,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,43,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
680,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
684,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,44,15,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
686,44,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
687,44,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,44,15,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
689,44,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
690,44,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
691,44,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
692,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693,44,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
694,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
697,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
699,44,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
703,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
705,44,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
707,44,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709,44,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,44,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,44,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
713,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
717,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
718,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
719,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
720,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
721,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
723,44,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
724,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
726,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
729,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
730,44,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
735,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
737,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
739,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
741,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
745,44,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
746,44,8,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
747,44,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
748,44,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
749,44,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
750,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
751,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
753,44,11,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
754,44,5,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
755,44,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
756,44,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
758,44,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
759,44,3,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
760,44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,44,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,44,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,44,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,44,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
769,44,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
770,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,44,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775,44,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
776,44,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
777,44,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
778,44,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
779,44,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780,44,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,44,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
782,44,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,44,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
784,44,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785,44,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
786,44,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
787,44,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
788,44,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
789,44,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,44,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
791,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
792,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
794,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
797,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,44,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
804,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
805,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
806,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
807,44,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
808,45,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
809,45,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
810,45,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
811,45,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
812,45,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
813,45,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
814,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
815,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
816,45,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,45,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
819,46,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,46,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822,46,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
824,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
825,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
826,46,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,46,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,46,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
829,46,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,46,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
831,47,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
832,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
833,48,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,48,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835,48,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,48,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
837,48,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,48,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,48,15,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
840,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
842,49,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,49,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
844,49,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
845,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
846,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
847,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
849,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
850,50,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
