eventID,sceneID,speakerID,N'Jobu (1),Zuri (2),T'Chaka (3),Okoye (4),T'Challa (5),Nakia (6),Ramonda (7),Shuri (8),Ayo (9),Erik Killmonger (10),Ulysses Klaue (11),M'Baku (12),W'Kabi (13),Sophia (14),Everett Ross (15),Linda (16),Bucky Barnes (17)
323,18,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,18,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,18,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
328,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
329,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334,19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
336,19,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
337,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
339,19,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
340,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,19,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
342,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
358,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,21,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,21,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,21,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
365,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
368,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
373,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
374,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
378,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,22,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,22,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,22,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,22,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,22,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,22,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
392,22,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
393,22,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394,23,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,23,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,23,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,23,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,23,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,23,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,24,15,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
401,24,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
402,24,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
404,25,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,25,10,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
406,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
407,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,25,10,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
409,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
410,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
412,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416,25,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
417,25,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
418,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421,25,10,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
422,25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
423,25,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424,25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,25,10,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
426,25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,25,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
430,26,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,26,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,26,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,26,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
434,26,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,26,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,26,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,26,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443,26,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
445,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460,27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,28,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
462,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463,29,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464,29,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465,29,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
466,29,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
467,29,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,29,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
469,29,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
471,29,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
473,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
474,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
476,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
479,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
481,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
483,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,30,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
485,30,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
486,30,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,30,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,30,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
489,31,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,31,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
493,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,31,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
495,31,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,31,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,31,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
498,31,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
499,32,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,32,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
501,32,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,32,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
503,32,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504,32,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505,32,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
507,32,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
508,32,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
509,32,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
510,33,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
511,33,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
512,33,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,33,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,33,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,33,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,33,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,33,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
518,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
519,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,33,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
524,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,33,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
527,34,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,34,15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
529,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,34,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,34,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
532,34,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,34,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
534,34,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
535,34,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,34,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537,34,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
538,34,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,34,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
540,34,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,34,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,34,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,34,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,34,12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
545,34,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
546,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
547,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
551,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
555,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,35,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
557,35,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,35,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,35,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
560,35,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
561,35,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
563,35,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,35,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
566,35,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
568,35,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,35,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
570,35,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
571,35,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,35,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
573,35,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
574,35,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
575,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
576,36,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
578,36,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
579,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
580,36,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
581,36,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
582,36,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
583,36,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
584,36,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
586,36,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
588,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
590,37,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
591,37,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
592,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,37,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
594,37,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,37,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
596,37,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
597,37,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
598,37,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
599,37,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,37,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601,37,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,37,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603,37,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
604,37,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,37,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
606,37,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607,38,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
608,38,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
609,38,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610,38,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
611,38,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
612,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613,38,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
614,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
615,38,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
616,38,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
617,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
619,38,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
621,38,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,38,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
623,38,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
624,38,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,38,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,38,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,39,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
628,39,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,39,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
630,39,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
631,40,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
632,40,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633,40,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,40,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,41,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,41,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
637,41,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
638,41,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
639,41,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
641,42,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
642,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
643,42,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
644,42,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
